scenario_id,scenario_type,target_name,target_col,model_name,forecast_origin,horizon,target_mae,target_rmse,target_smape,raw_capacity_mae,raw_capacity_rmse,raw_capacity_smape,includes_eol,true_eol_cycle,true_rul
pre_03_o403_h10,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,Persistence,403,10,0.0011882790374833974,0.0013020409530139418,0.001206741366037251,0.0014806320415658547,0.0014891085564942498,0.001503582496623196,False,546,143
pre_03_o403_h10,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,MovingAverage,403,10,0.005084955529895274,0.005112736675540362,0.00517467961654707,0.005377308533977732,0.005379648698577134,0.005471519044693248,False,546,143
pre_03_o403_h10,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,RidgeRegression,403,10,0.017365360252880234,0.017502175241691058,0.01778482359463855,0.017657713256962693,0.017730794274265473,0.018081650343831083,False,546,143
pre_03_o403_h10,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,RandomForestRegressor,403,10,0.0013220455522282015,0.0015390194850598772,0.0013428388829844077,0.0015774496946939665,0.0016478002558661677,0.0016021372798707897,False,546,143
pre_03_o403_h20,pre_eol_rolling,capacity_raw,capacity_raw,Persistence,403,20,0.00498234123013841,0.007547233824902021,0.005031238353910967,0.00498234123013841,0.007547233824902021,0.005031238353910967,False,546,143
pre_03_o403_h20,pre_eol_rolling,capacity_raw,capacity_raw,MovingAverage,403,20,0.008177590778055743,0.009979347739509169,0.008280384396651509,0.008177590778055743,0.009979347739509169,0.008280384396651509,False,546,143
pre_03_o403_h20,pre_eol_rolling,capacity_raw,capacity_raw,RidgeRegression,403,20,0.023775748148439413,0.024962087009651475,0.02430523214772673,0.023775748148439413,0.024962087009651475,0.02430523214772673,False,546,143
pre_03_o403_h20,pre_eol_rolling,capacity_raw,capacity_raw,RandomForestRegressor,403,20,0.004882504878891619,0.007297320825671842,0.004929885741995222,0.004882504878891619,0.007297320825671842,0.004929885741995222,False,546,143
pre_03_o403_h20,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,Persistence,403,20,0.0042929921096489685,0.005727206318337932,0.004350853907394774,0.007037082142846018,0.009030019157792075,0.007119295738472907,False,546,143
pre_03_o403_h20,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,MovingAverage,403,20,0.006700673725767897,0.0076987102386372385,0.00680343858189313,0.009203995597353054,0.010889164579827495,0.009326586605697176,False,546,143
pre_03_o403_h20,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,RidgeRegression,403,20,0.021594176364835082,0.022305633202491622,0.022111698859975062,0.023787865941577706,0.025022115133513885,0.0243181464287032,False,546,143
pre_03_o403_h20,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,RandomForestRegressor,403,20,0.0032702217690968372,0.0049882881454446195,0.0033108506436408626,0.0060775745334620546,0.00831799991978772,0.006143650269435787,False,546,143
pre_03_o403_h20,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,Persistence,403,20,0.0035852624887105166,0.005442548425521582,0.003628389154322526,0.006044529732198889,0.008273451573377211,0.0061100459037450785,False,546,143
pre_03_o403_h20,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,MovingAverage,403,20,0.007481938981122394,0.008529163919660094,0.007596289574001489,0.009551538575369578,0.011206796972427362,0.009681107431166909,False,546,143
pre_03_o403_h20,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,RidgeRegression,403,20,0.02143554059776897,0.022152216026349123,0.021936996585457957,0.023234123783619904,0.024455403900814507,0.02374458464151331,False,546,143
pre_03_o403_h20,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,RandomForestRegressor,403,20,0.0042238572281514675,0.006141510372115557,0.004277782161410147,0.006558517456342322,0.008950634959913578,0.006632739028608182,False,546,143
pre_03_o403_h30,pre_eol_rolling,capacity_raw,capacity_raw,Persistence,403,30,0.005613242239330773,0.0076501696141953925,0.005670801892950671,0.005613242239330773,0.0076501696141953925,0.005670801892950671,False,546,143
pre_03_o403_h30,pre_eol_rolling,capacity_raw,capacity_raw,MovingAverage,403,30,0.008461722428139917,0.010191926771061115,0.008567318995072369,0.008461722428139917,0.010191926771061115,0.008567318995072369,False,546,143
pre_03_o403_h30,pre_eol_rolling,capacity_raw,capacity_raw,RidgeRegression,403,30,0.024864039527460347,0.025886850109019477,0.025423534711925162,0.024864039527460347,0.025886850109019477,0.025423534711925162,False,546,143
pre_03_o403_h30,pre_eol_rolling,capacity_raw,capacity_raw,RandomForestRegressor,403,30,0.005451183290590944,0.007377811389549793,0.005506321935989839,0.005451183290590944,0.007377811389549793,0.005506321935989839,False,546,143
pre_03_o403_h30,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,Persistence,403,30,0.006163928750190336,0.007490081054925567,0.00624237913434972,0.007443828737113792,0.009212096104357602,0.007531059849239176,False,546,143
pre_03_o403_h30,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,MovingAverage,403,30,0.008571610366309265,0.009569733582694575,0.008694946343235515,0.009482136271782071,0.011123476057066558,0.009607423914582306,False,546,143
pre_03_o403_h30,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,RidgeRegression,403,30,0.024297295352906752,0.025045147721584924,0.024864887396976364,0.025001399728484537,0.02605935143444152,0.025566327989559042,False,546,143
pre_03_o403_h30,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,RandomForestRegressor,403,30,0.0051345013854942135,0.006655752526626937,0.005195606387366992,0.006595608714927662,0.008466747467321413,0.006668569567930662,False,546,143
pre_03_o403_h30,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,Persistence,403,30,0.0053052733088821006,0.006835679678029122,0.005367597958648325,0.006561559927649677,0.0084220148053676,0.006633952159353708,False,546,143
pre_03_o403_h30,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,MovingAverage,403,30,0.009201949801293978,0.01016151917403189,0.009335474170447415,0.009842551211947355,0.011447472961503434,0.009975075024297448,False,546,143
pre_03_o403_h30,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,RidgeRegression,403,30,0.023901844500659634,0.024611347085231862,0.02444842473468562,0.02436176830571551,0.025413022900246537,0.02490329045465604,False,546,143
pre_03_o403_h30,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,RandomForestRegressor,403,30,0.006136863764498031,0.007728256332791306,0.00621323760062223,0.007149010057723422,0.009193736430636073,0.00723133555445217,False,546,143
pre_04_o515_h10,pre_eol_rolling,capacity_raw,capacity_raw,Persistence,515,10,0.0276793723444441,0.05775330535674453,0.03153352219632689,0.0276793723444441,0.05775330535674453,0.03153352219632689,False,546,31
pre_04_o515_h10,pre_eol_rolling,capacity_raw,capacity_raw,MovingAverage,515,10,0.026574256367759043,0.05662713200711989,0.030357640134002363,0.026574256367759043,0.05662713200711989,0.030357640134002363,False,546,31
pre_04_o515_h10,pre_eol_rolling,capacity_raw,capacity_raw,RidgeRegression,515,10,0.03206694935040331,0.059683271629490206,0.03619403304640812,0.03206694935040331,0.059683271629490206,0.03619403304640812,False,546,31
pre_04_o515_h10,pre_eol_rolling,capacity_raw,capacity_raw,RandomForestRegressor,515,10,0.027328891897314588,0.057470870418040006,0.031160636439314448,0.027328891897314588,0.057470870418040006,0.031160636439314448,False,546,31
pre_04_o515_h10,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,Persistence,515,10,0.021892813260404775,0.023250168909649437,0.023668598529540483,0.026919656424770046,0.05730134125230445,0.03072458703014186,False,546,31
pre_04_o515_h10,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,MovingAverage,515,10,0.02016747197619524,0.021633354057632725,0.021826492158351963,0.026574256367759043,0.056517307888407725,0.03035791769701427,False,546,31
pre_04_o515_h10,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,RidgeRegression,515,10,0.026785257071469726,0.027813306643671144,0.028873106972740557,0.031615974323818095,0.059351909056227226,0.03571621350886008,False,546,31
pre_04_o515_h10,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,RandomForestRegressor,515,10,0.02162347375606778,0.02299719571060918,0.02338125654975351,0.02675813984947093,0.0571947336150114,0.030552508450327344,False,546,31
pre_04_o515_h10,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,Persistence,515,10,0.0011289364955409554,0.0015234867732304696,0.0012043315484234947,0.027810745599680255,0.057816383465736886,0.03167337233191474,False,546,31
pre_04_o515_h10,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,MovingAverage,515,10,0.0028571214743699615,0.0030347417446217524,0.0030523157002461643,0.026721340543954773,0.05600814554065403,0.03051658139579902,False,546,31
pre_04_o515_h10,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,RidgeRegression,515,10,0.005060368018453609,0.005416185110574428,0.005384439934989363,0.031742177122592904,0.059381362958697184,0.035850057497773355,False,546,31
pre_04_o515_h10,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,RandomForestRegressor,515,10,0.000680990888515709,0.000905788113499621,0.0007273874163946033,0.026369527647774848,0.05755880105832622,0.030135607882382447,False,546,31
pre_04_o515_h20,pre_eol_rolling,capacity_raw,capacity_raw,Persistence,515,20,0.01982202387596983,0.04190572181399073,0.022193145272931473,0.01982202387596983,0.04190572181399073,0.022193145272931473,False,546,31
pre_04_o515_h20,pre_eol_rolling,capacity_raw,capacity_raw,MovingAverage,515,20,0.01805253152617121,0.04081084206235968,0.02030660997581127,0.01805253152617121,0.04081084206235968,0.02030660997581127,False,546,31
pre_04_o515_h20,pre_eol_rolling,capacity_raw,capacity_raw,RidgeRegression,515,20,0.02488117957152026,0.04421532675160099,0.027567686588047136,0.02488117957152026,0.04421532675160099,0.027567686588047136,False,546,31
pre_04_o515_h20,pre_eol_rolling,capacity_raw,capacity_raw,RandomForestRegressor,515,20,0.019461051495536043,0.041659160109539746,0.021808726121800983,0.019461051495536043,0.041659160109539746,0.021808726121800983,False,546,31
pre_04_o515_h20,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,Persistence,515,20,0.016198539177631144,0.018094908103442827,0.017470257552354877,0.018964245000287327,0.04146214798029561,0.021279091327941604,False,546,31
pre_04_o515_h20,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,MovingAverage,515,20,0.014473197893421608,0.01656823723408539,0.015628040799370562,0.017928874329677057,0.04070608446134454,0.020174603780145926,False,546,31
pre_04_o515_h20,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,RidgeRegression,515,20,0.022057880915468637,0.02322058819848602,0.023700380776644474,0.02472552378211637,0.0440253562274301,0.027402722506387506,False,546,31
pre_04_o515_h20,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,RandomForestRegressor,515,20,0.015924217955018277,0.01785164307054067,0.017177581788405755,0.0187438352421934,0.041351793704776374,0.021044049024844268,False,546,31
pre_04_o515_h20,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,Persistence,515,20,0.004733809862775495,0.006908472011324072,0.005071707187789094,0.019953397131205985,0.041968022913733735,0.022333068309829174,False,546,31
pre_04_o515_h20,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,MovingAverage,515,20,0.0037048402327137576,0.005086960055634413,0.0039743705893824305,0.01759267632463133,0.04022602155450982,0.01981577191628687,False,546,31
pre_04_o515_h20,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,RidgeRegression,515,20,0.009611301818652291,0.011301764447786041,0.010254852810499876,0.02483088908708278,0.04406110416386423,0.027514404361059154,False,546,31
pre_04_o515_h20,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,RandomForestRegressor,515,20,0.002219377330344019,0.0038660486451083066,0.0023862300593911973,0.01698288350743441,0.04117626750861755,0.019160566545987988,False,546,31
pre_04_o515_h30,pre_eol_rolling,capacity_raw,capacity_raw,Persistence,515,30,0.02027394451538148,0.036465662325195415,0.02241039536642362,0.02027394451538148,0.036465662325195415,0.02241039536642362,False,546,31
pre_04_o515_h30,pre_eol_rolling,capacity_raw,capacity_raw,MovingAverage,515,30,0.018282993374545007,0.03517072656177945,0.020287046107924353,0.018282993374545007,0.03517072656177945,0.020287046107924353,False,546,31
pre_04_o515_h30,pre_eol_rolling,capacity_raw,capacity_raw,RidgeRegression,515,30,0.025633335598773732,0.039476339916178306,0.028103619715828053,0.025633335598773732,0.039476339916178306,0.028103619715828053,False,546,31
pre_04_o515_h30,pre_eol_rolling,capacity_raw,capacity_raw,RandomForestRegressor,515,30,0.019910176272131843,0.03620551413431235,0.022022891124146775,0.019910176272131843,0.03620551413431235,0.022022891124146775,False,546,31
pre_04_o515_h30,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,Persistence,515,30,0.016616391251273264,0.0179710131912893,0.017913262458440368,0.01938347798769616,0.035943021490965676,0.021461330813256674,False,546,31
pre_04_o515_h30,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,MovingAverage,515,30,0.014891049967063726,0.016388905577484177,0.0160710425415628,0.0181181171125528,0.03504592638612194,0.020110951865350907,False,546,31
pre_04_o515_h30,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,RidgeRegression,515,30,0.022951568158223423,0.023806086523964078,0.024647641335080208,0.025653279590640687,0.039421249977449994,0.028124605894369957,False,546,31
pre_04_o515_h30,pre_eol_rolling,capacity_ewm_span_9,capacity_ewm_span_9,RandomForestRegressor,515,30,0.01634040945590177,0.017717336466957813,0.01761881449501436,0.01914343716867063,0.03580598902380867,0.021205308750704987,False,546,31
pre_04_o515_h30,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,Persistence,515,30,0.010166727877833385,0.013573645391103456,0.01093959942440532,0.020405317770617635,0.036538865553302186,0.022550338587224442,False,546,31
pre_04_o515_h30,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,MovingAverage,515,30,0.008152062134488587,0.010912477902484289,0.008789314588453733,0.017502817909597557,0.03447178259106299,0.019453424141732692,False,546,31
pre_04_o515_h30,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,RidgeRegression,515,30,0.015495189458395201,0.018384663038177578,0.016600400355586218,0.02573377935117945,0.039454793038471415,0.02820991559022196,False,546,31
pre_04_o515_h30,pre_eol_rolling,capacity_roll_median_7,capacity_roll_median_7,RandomForestRegressor,515,30,0.006568216081477293,0.009624457540405825,0.0070948189580377335,0.01650275191336814,0.03493408505207025,0.01838088953849236,False,546,31
