연번,사고번호,접수지사,접수일자,접수요일,처리지사,사고일자,신고자 소속,주소,사고가스
12907,N-2025-1613,본사,2025-05-15,목요일,경기북부지사,2025-05-15,소방서,경기도 포천시 내촌면 진목리,기타
12908,N-2025-1614,본사,2025-05-15,목요일,경남본부,2025-05-15,사용자,경상남도 밀양시 상남면 남산리,가스없음
12909,N-2025-1615,본사,2025-05-15,목요일,광주광역본부,2025-05-15,사용자,전라남도 장성군 동화면 남산리,프로판
12910,N-2025-1616,본사,2025-05-15,목요일,부산광역본부,2025-05-15,사용자,부산광역시 수영구 광안동 ,LNG
12911,N-2025-1617,본사,2025-05-15,목요일,서울동부지사,2025-05-15,사용자,서울특별시 중랑구 상봉동 ,가스없음
12912,N-2025-1618,본사,2025-05-15,목요일,서울광역본부,2025-05-15,사용자,서울특별시 서초구 잠원동 ,LNG
12913,N-2025-1619,본사,2025-05-16,금요일,울산본부,2025-05-16,지역주민,울산광역시 남구 야음동 ,LNG
12914,N-2025-1620,본사,2025-05-16,금요일,전북본부,2025-05-16,사용자,전북특별자치도 정읍시 정우면 우산리,프로판
12915,N-2025-1621,본사,2025-05-16,금요일,경기서부지사,2025-05-16,사용자,경기도 시흥시 신천동 ,LNG
12916,N-2025-1622,본사,2025-05-16,금요일,대전광역본부,2025-05-16,사용자,세종특별자치시 한솔동  ,LNG
12917,N-2025-1623,본사,2025-05-16,금요일,대구광역본부,2025-05-16,사용자,대구광역시 중구 덕산동 ,기타
12918,N-2025-1624,본사,2025-05-16,금요일,경기북부지사,2025-05-16,인터넷,경기도 포천시 일동면 기산리,프로판
12919,N-2025-1625,본사,2025-05-17,토요일,서울서부지사,2025-05-16,인터넷,서울특별시 종로구 계동 ,기타
12920,N-2025-1626,본사,2025-05-17,토요일,경기서부지사,2025-05-17,사용자,경기도 안산시 상록구 월피동,LNG
12921,N-2025-1627,본사,2025-05-17,토요일,광주광역본부,2025-05-17,화학재난 대응 시스템,광주광역시 광산구 선암동 ,기타
12922,N-2025-1628,본사,2025-05-17,토요일,서울서부지사,2025-05-17,경찰서,서울특별시 마포구 대흥동 ,부탄
12923,N-2025-1629,본사,2025-05-17,토요일,경기동부지사,2025-05-17,사용자,경기도 성남시 분당구 구미동,가스없음
12924,N-2025-1630,본사,2025-05-17,토요일,강원광역본부,2025-05-17,사용자,강원특별자치도 인제군 북면 원통리,프로판
12925,N-2025-1631,본사,2025-05-17,토요일,서울남부지사,2025-05-17,사용자,서울특별시 금천구 독산동 ,LNG
12926,N-2025-1632,본사,2025-05-17,토요일,서울남부지사,2025-05-17,사용자,서울특별시 영등포구 문래동3가 ,LNG
12927,N-2025-1633,본사,2025-05-17,토요일,서울서부지사,2025-05-17,사용자,서울특별시 서대문구 홍은동 ,LNG
12928,N-2025-1634,본사,2025-05-17,토요일,서울남부지사,2025-05-17,사용자,서울특별시 관악구 봉천동 ,프로판
12929,N-2025-1635,본사,2025-05-17,토요일,경북북부지사,2025-05-17,화학재난 대응 시스템,경상북도 영주시 상줄동 ,기타
12930,N-2025-1636,본사,2025-05-18,일요일,부산광역본부,2025-05-18,경찰서,부산광역시 사하구 신평동 ,프로판
12931,N-2025-1637,본사,2025-05-18,일요일,인천본부,2025-05-18,소방서,인천광역시 서구 금곡동 ,기타
12932,N-2025-1638,본사,2025-05-18,일요일,전남동부지사,2025-05-18,소방서,전라남도 순천시 조례동 ,LNG
12933,N-2025-1639,본사,2025-05-18,일요일,전남서부지사,2025-05-18,사용자,전라남도 목포시 상동 ,LNG
12934,N-2025-1640,본사,2025-05-18,일요일,인천본부,2025-05-17,인터넷,인천광역시 연수구 송도동 ,LNG
12935,N-2025-1641,본사,2025-05-18,일요일,전북본부,2025-05-18,지역주민,전북특별자치도 전주시 완산구 중노송동,LNG
12936,N-2025-1642,본사,2025-05-18,일요일,경기서부지사,2025-05-18,사용자,경기도 시흥시 신천동 ,일산화탄소
12937,N-2025-1643,본사,2025-05-18,일요일,충남본부,2025-05-18,소방서,충청남도 천안시 서북구 입장면,가스없음
12938,N-2025-1644,본사,2025-05-18,일요일,대구광역본부,2025-05-18,소방서,대구광역시 달성군 가창면 행정리,가스없음
12939,N-2025-1645,본사,2025-05-18,일요일,대전광역본부,2025-05-18,사용자,대전광역시 중구 선화동 ,LNG
12940,N-2025-1646,본사,2025-05-18,일요일,경기광역본부,2025-05-18,사용자,경기도 화성시 봉담읍 수영리,LNG
12941,N-2025-1647,본사,2025-05-18,일요일,서울동부지사,2025-05-18,사용자,서울특별시 광진구 구의동 ,LNG
12942,N-2025-1648,본사,2025-05-18,일요일,서울서부지사,2025-05-18,사용자,서울특별시 마포구 망원동 ,LNG
12943,N-2025-1649,본사,2025-05-18,일요일,대전광역본부,2025-05-18,지역주민,대전광역시 서구 월평동 ,LNG
12944,N-2025-1650,본사,2025-05-18,일요일,경남본부,2025-05-18,사용자,경상남도 창원시 진해구 경화동,LNG
12945,N-2025-1651,본사,2025-05-19,월요일,서울동부지사,2025-05-19,사용자,서울특별시 중랑구 면목동 ,LNG
12946,N-2025-1652,본사,2025-05-19,월요일,대전광역본부,2025-05-19,행정관청,충청남도 금산군 제원면 천내리,LNG
12947,N-2025-1653,본사,2025-05-19,월요일,서울서부지사,2025-05-19,사용자,서울특별시 종로구 관철동 ,일산화탄소
12948,N-2025-1654,본사,2025-05-19,월요일,전남서부지사,2025-05-19,재난안전통신망,전라남도 목포시 연산동 ,LNG
12949,N-2025-1655,본사,2025-05-19,월요일,인천본부,2025-05-19,소방서,인천광역시 서구 마전동 ,LNG
12950,N-2025-1656,본사,2025-05-19,월요일,인천본부,2025-05-19,지역주민,인천광역시 서구 검암동 ,LNG
12951,N-2025-1657,본사,2025-05-19,월요일,부산광역본부,2025-05-19,사용자,부산광역시 중구 중앙동4가 ,프로판
12952,N-2025-1658,본사,2025-05-19,월요일,서울동부지사,2025-05-19,경찰서,서울특별시 성북구 정릉동 ,LNG
